Smiles	Name
O=Cc1ccccc1	745-charmaine_NON-mutagen
Cc1ccc(C)cc1	738-charmaine_NON-mutagen
Cc1cccc(C)c1	758-charmaine_NON-mutagen
Cc1c(C)cccc1	3270-charmaine_NON-mutagen
CCc1ccccc1	2695-charmaine_NON-mutagen
Cc1cccc(N)c1	763-charmaine_NON-mutagen
CNc1ccccc1	1020-charmaine_NON-mutagen
O=C1C=CC(=O)C=C1	2351-charmaine_NON-mutagen
N/C(=C(\C#N)/N)/C#N	242-charmaine_NON-mutagen
Cc1cccc(O)c1	766-charmaine_NON-mutagen
Cc1ccccc1O	3533-charmaine_NON-mutagen
Cc1ccc(cc1)O	3946-charmaine_NON-mutagen
OCc1ccccc1	4108-charmaine_NON-mutagen
Cc1nccnc1C	77-charmaine_NON-mutagen
Cc1cnc(C)cn1	21-charmaine_NON-mutagen
CCc1nccnc1	1822-charmaine_NON-mutagen
N#CCCCCC#N	3158-charmaine_NON-mutagen
C=C[C@@H]1CC=CCC1	2176-charmaine_NON-mutagen
Nc1ccc(cc1)O	593-charmaine_NON-mutagen
Oc1ccccc1O	372-charmaine_NON-mutagen
Oc1ccc(cc1)O	1120-charmaine_NON-mutagen
Oc1cccc(O)c1	1893-charmaine_NON-mutagen
Cc1ccc(C=O)o1	2441-charmaine_NON-mutagen
O=CC1C=COC=C1	719-charmaine_NON-mutagen
CC(=O)n1cncc1	385-charmaine_NON-mutagen
C=CN1CCCC1=O	2594-charmaine_NON-mutagen
NCCc1c[nH]cn1	687-charmaine_NON-mutagen
OC(=O)c1ccco1	2308-charmaine_NON-mutagen
Oc1cc(O)ncn1	1655-charmaine_NON-mutagen
Oc1ccnc(O)n1	265-charmaine_NON-mutagen
CC1=C(C(=O)CC1)O	460-charmaine_NON-mutagen
C/C=C\C=C/C(=O)O	1509-charmaine_NON-mutagen
C=CCOC(=O)C=C	583-charmaine_NON-mutagen
C1OC21CCCCC2	488-charmaine_NON-mutagen
C1CN2CCN1CC2	285-charmaine_NON-mutagen
CCCCCCC=C	472-charmaine_NON-mutagen
O=c1[nH]cnc(=O)[nH]1	97-charmaine_NON-mutagen
O=C1NCCCCC1	323-charmaine_NON-mutagen
OC1=C(C(=O)C1=O)O	47-charmaine_NON-mutagen
OC1C(=O)C(=O)C1=O	860-charmaine_NON-mutagen
O=C1OCCCCC1	1043-charmaine_NON-mutagen
CCOC(=O)C(=C)C	2375-charmaine_NON-mutagen
CC(=O)CCC(=O)C	4072-charmaine_NON-mutagen
N[C@@H]1CC[C@H](CC1)N	232-charmaine_NON-mutagen
CN1CCN(C)CC1	777-charmaine_NON-mutagen
Fc1cccc(F)n1	130-charmaine_NON-mutagen
ON1C(=O)CCC1=O	3699-charmaine_NON-mutagen
CCCCCC(=O)N	2751-charmaine_NON-mutagen
CN(C)C(=N)N(C)C	78-charmaine_NON-mutagen
OC(=O)/C=C\C(=O)O	1505-charmaine_NON-mutagen
CC(=O)CC(=O)OC	1446-charmaine_NON-mutagen
CCOC(=O)C(=O)C	2390-charmaine_NON-mutagen
C=CC(=O)OCCO	577-charmaine_NON-mutagen
CC(=O)N(C(=O)C)N	3465-charmaine_NON-mutagen
CCCCC=[N+]([O-])[O-]	410-charmaine_NON-mutagen
CC(C)(CC(=O)C)O	4227-charmaine_NON-mutagen
CCCCOC(=O)C	1757-charmaine_NON-mutagen
CCCCCC(=O)O	2365-charmaine_NON-mutagen
CCCC(=O)OCC	3010-charmaine_NON-mutagen
CCCCOCC=O	3401-charmaine_NON-mutagen
C[N+]1(C)CCOCC1	52-charmaine_NON-mutagen
CC[C@@H](C)[C@H](C)CO	2164-charmaine_NON-mutagen
CN(C)CCN(C)C	459-charmaine_NON-mutagen
NCCCCCCN	511-charmaine_NON-mutagen
CCC(CC)[N+](=O)[O-]	704-charmaine_NON-mutagen
CNCCCC(=O)O	1451-charmaine_NON-mutagen
CCN(CC)CCO	330-charmaine_NON-mutagen
OC(=O)C(=O)C(=O)O	954-charmaine_NON-mutagen
OC(=O)CCC(=O)O	989-charmaine_NON-mutagen
NC(=O)NCC(=O)O	3539-charmaine_NON-mutagen
C/N=C(\N)/N[N+](=O)[O-]	844-charmaine_NON-mutagen
NC(=O)NNC(=O)N	1792-charmaine_NON-mutagen
CCOC(=O)[C@H](C)O	1982-charmaine_NON-mutagen
CCOC(=O)OCC	3008-charmaine_NON-mutagen
C[N+](C)(C)CC(=O)O	3727-charmaine_NON-mutagen
CCCCOCCO	3390-charmaine_NON-mutagen
CC[C@@H](CO)[N+](=O)[O-]	3701-charmaine_NON-mutagen
CN(CCO)CCO	1997-charmaine_NON-mutagen
SCc1ccccc1	4109-charmaine_NON-mutagen
Cc1ccc(cc1)Cl	746-charmaine_NON-mutagen
Cc1ccccc1Cl	3780-charmaine_NON-mutagen
Nc1ccccc1Cl	3664-charmaine_NON-mutagen
Nc1cccc(Cl)c1	4251-charmaine_NON-mutagen
ClCc1ccncc1	3695-charmaine_NON-mutagen
Oc1ccccc1Cl	373-charmaine_NON-mutagen
Oc1ccc(cc1)Cl	4221-charmaine_NON-mutagen
Oc1cccc(Cl)c1	4255-charmaine_NON-mutagen
CN(C)C(=S)N(C)C	2799-charmaine_NON-mutagen
CCNC(=S)NCC	771-charmaine_NON-mutagen
OC(=O)[C@H]1NCSC1	801-charmaine_NON-mutagen
CC(C)(/C=N\O)SC	207-charmaine_NON-mutagen
CC(C)OC(=O)CCl	3014-charmaine_NON-mutagen
CNCCS(=O)(=O)O	878-charmaine_NON-mutagen
Clc1ccc(cc1)Cl	1694-charmaine_NON-mutagen
Clc1ccccc1Cl	3777-charmaine_NON-mutagen
Clc1cccc(Cl)c1	4249-charmaine_NON-mutagen
Clc1cccc(Cl)n1	833-charmaine_NON-mutagen
Clc1cc(Cl)cnc1	3408-charmaine_NON-mutagen
Clc1ccc(nc1)Cl	701-charmaine_NON-mutagen
CCCSSCC=C	322-charmaine_NON-mutagen
CCN(CC)C(=S)S	3045-charmaine_NON-mutagen
NC(=S)NNC(=S)N	4265-charmaine_NON-mutagen
FC(C(F)(F)Cl)(F)F	4372-charmaine_NON-mutagen
COP(=O)(OC)SC	50-charmaine_NON-mutagen
COP(=S)(OC)OC	3442-charmaine_NON-mutagen
COC(C(Cl)Cl)(F)F	760-charmaine_NON-mutagen
FC(C(F)(F)Cl)(F)Cl	790-charmaine_NON-mutagen
Cc1ccc(cc1)Br	743-charmaine_NON-mutagen
Cc1cccc(Br)c1	765-charmaine_NON-mutagen
Cc1ccccc1Br	4246-charmaine_NON-mutagen
Nc1ccc(cc1)Br	4386-charmaine_NON-mutagen
COP(=O)(SC)SC	51-charmaine_NON-mutagen
Clc1ccc(cc1)Br	592-charmaine_NON-mutagen
Clc1cccc(Br)c1	4254-charmaine_NON-mutagen
ClC(C(Cl)(Cl)Cl)(Cl)Cl	2637-charmaine_NON-mutagen
Cc1cccc(C#N)c1	759-charmaine_NON-mutagen
Cc1ccc(cc1)C#N	1815-charmaine_NON-mutagen
Cc1ccccc1C#N	1818-charmaine_NON-mutagen
c1c[nH]c2c1cccc2	3995-charmaine_NON-mutagen
N#CCc1ccccc1	2699-charmaine_NON-mutagen
c1coc2c1cccc2	832-charmaine_NON-mutagen
c1nc2ccccc2[nH]1	1285-charmaine_NON-mutagen
Cc1ccc(C=C)cc1	735-charmaine_NON-mutagen
CC(=C)c1ccccc1	2289-charmaine_NON-mutagen
Cc1c(C=O)cccc1	2481-charmaine_NON-mutagen
CC(=O)c1ccccc1	3139-charmaine_NON-mutagen
NC(=N)c1ccccc1	264-charmaine_NON-mutagen
Cc1cc(C)c(C)cc1	2344-charmaine_NON-mutagen
Cc1cc(C)cc(C)c1	3102-charmaine_NON-mutagen
C/C=C\1/[C@@H]2C[C@@H](C=C2)C1	604-charmaine_NON-mutagen
CC(C)c1ccccc1	820-charmaine_NON-mutagen
NC(=O)c1ccccc1	255-charmaine_NON-mutagen
Nc1ccc(C=O)cc1	737-charmaine_NON-mutagen
O=CNc1ccccc1	1022-charmaine_NON-mutagen
CC(=O)c1ccncc1	2191-charmaine_NON-mutagen
CC(=O)c1ncccc1	2312-charmaine_NON-mutagen
Cc1cccc(N=O)c1	4376-charmaine_NON-mutagen
CCc1cnc(C)cc1	75-charmaine_NON-mutagen
CCc1ccccc1N	370-charmaine_NON-mutagen
CN(C)c1ccccc1	1091-charmaine_NON-mutagen
CCNc1ccccc1	162-charmaine_NON-mutagen
CC1=CC(=O)C=CC1=O	3361-charmaine_NON-mutagen
Oc1ccc(C=O)cc1	739-charmaine_NON-mutagen
Oc1c(C=O)cccc1	2443-charmaine_NON-mutagen
OC(=O)c1ccccc1	3346-charmaine_NON-mutagen
O=C/C=C\c1ccco1	4339-charmaine_NON-mutagen
O/N=C\c1ccncc1	2192-charmaine_NON-mutagen
O/N=C/c1ncccc1	834-charmaine_NON-mutagen
Cc1cccc(O)c1C	871-charmaine_NON-mutagen
Cc1cc(O)cc(C)c1	3103-charmaine_NON-mutagen
Cc1cc(O)c(C)cc1	3532-charmaine_NON-mutagen
C[C@H](c1ccccc1)O	681-charmaine_NON-mutagen
CCc1ccccc1O	65-charmaine_NON-mutagen
Cc1cnc(C)c(C)n1	74-charmaine_NON-mutagen
Cc1cc(N)cc(N)c1	3101-charmaine_NON-mutagen
CN(C)c1ccncc1	2188-charmaine_NON-mutagen
OC(=O)c1cnccc1	254-charmaine_NON-mutagen
[O-][N+](=O)c1ccccc1	3328-charmaine_NON-mutagen
NC(=O)c1nccnc1	260-charmaine_NON-mutagen
Cc1cccc(O)c1N	3262-charmaine_NON-mutagen
N#CCCNCCC#N	568-charmaine_NON-mutagen
Cc1c(O)cccc1O	376-charmaine_NON-mutagen
Cc1ccc(c(c1)O)O	3099-charmaine_NON-mutagen
COc1ccccc1O	779-charmaine_NON-mutagen
COc1ccc(cc1)O	1124-charmaine_NON-mutagen
OCc1ccc(cc1)O	3940-charmaine_NON-mutagen
CCOC(=O)C(=C)C#N	4200-charmaine_NON-mutagen
Cc1nc(N)nc(N)n1	246-charmaine_NON-mutagen
N#CC1(CCCCC1)O	770-charmaine_NON-mutagen
O=C=NC1CCCCC1	420-charmaine_NON-mutagen
Oc1cc(O)cc(O)c1	145-charmaine_NON-mutagen
COC(=O)c1ccco1	2309-charmaine_NON-mutagen
Nc1nc(N)nc(N)n1	1546-charmaine_NON-mutagen
OCc1ccc(cc1)F	190-charmaine_NON-mutagen
CCC/C=C(/CC)\C=O	6-charmaine_NON-mutagen
CC[C@H](/C=C/CC)C=O	823-charmaine_NON-mutagen
CC(C)N=C=NC(C)C	830-charmaine_NON-mutagen
Cc1c(=O)[nH]c(=O)[nH]n1	602-charmaine_NON-mutagen
CN(C)C1CCCCC1	235-charmaine_NON-mutagen
CC(C)OC(=O)C(=C)C	2393-charmaine_NON-mutagen
CC(C)(C)OC(=O)C=C	4191-charmaine_NON-mutagen
CC(C)COC(=O)C=C	585-charmaine_NON-mutagen
CCCOC(=O)C(=C)C	2378-charmaine_NON-mutagen
CN1CCCN(C)C1=O	2593-charmaine_NON-mutagen
CCCC[C@@H](CC)C=O	796-charmaine_NON-mutagen
O=c1[nH]c(=O)[nH]c(=O)[nH]1	3148-charmaine_NON-mutagen
NC1(CCCC1)C(=O)O	114-charmaine_NON-mutagen
CCCCC(=O)N(C)C	3123-charmaine_NON-mutagen
CC(C)CNCC(C)C	36-charmaine_NON-mutagen
CCCCN(CC)CC	1996-charmaine_NON-mutagen
CCCCNCCCC	4229-charmaine_NON-mutagen
Oc1nc(ncc1F)O	1654-charmaine_NON-mutagen
CCOC(=O)CC(=O)C	3007-charmaine_NON-mutagen
COCCOC(=O)C=C	572-charmaine_NON-mutagen
CC(C)(CC(=O)C)OC	4228-charmaine_NON-mutagen
CCOC(=O)CC(C)C	3872-charmaine_NON-mutagen
CC(C)CCOC(=O)C	4362-charmaine_NON-mutagen
OCCN1CCNCC1	935-charmaine_NON-mutagen
CCCC[C@@H](CC)CO	349-charmaine_NON-mutagen
CCCCOCCCC	3393-charmaine_NON-mutagen
NC(=O)N/N=C/C(=O)O	3540-charmaine_NON-mutagen
CCCCCC[N+](=O)[O-]	3166-charmaine_NON-mutagen
NCCCNCCCN	2048-charmaine_NON-mutagen
C[C@@H](CC(=O)O)C(=O)O	2001-charmaine_NON-mutagen
COC(=O)CC(=O)OC	1444-charmaine_NON-mutagen
OC(=O)CCCC(=O)O	4239-charmaine_NON-mutagen
CCCCOCC(=O)O	3399-charmaine_NON-mutagen
CC(=O)OC/N=[N+](/C)\O	1789-charmaine_NON-mutagen
CC[C@@H]([C@@H](C)O)[N+](=O)[O-]	3703-charmaine_NON-mutagen
C[C@H](CNC[C@@H](C)O)O	150-charmaine_NON-mutagen
C[C@H](COC[C@@H](C)O)O	3668-charmaine_NON-mutagen
CCOCCOCCO	115-charmaine_NON-mutagen
c1nc2ccccc2s1	147-charmaine_NON-mutagen
c1nsc2c1cccc2	510-charmaine_NON-mutagen
OCC(CO)(CO)CO	271-charmaine_NON-mutagen
OC(=S)c1ccccc1	4175-charmaine_NON-mutagen
C=Cc1ccccc1Cl	3301-charmaine_NON-mutagen
SCCc1nccnc1	301-charmaine_NON-mutagen
O=Cc1ccc(cc1)Cl	736-charmaine_NON-mutagen
O=Cc1cccc(Cl)c1	941-charmaine_NON-mutagen
Cc1ccc(CCl)cc1	3938-charmaine_NON-mutagen
Cc1ccc(Cl)cc1N	1510-charmaine_NON-mutagen
Cc1c(N)cccc1Cl	691-charmaine_NON-mutagen
Cc1cnc(S)nc1O	1821-charmaine_NON-mutagen
Cc1nc(S)nc(O)c1	300-charmaine_NON-mutagen
O=C1C=CC(=O)C(=C1)Cl	971-charmaine_NON-mutagen
Cc1cc(ccc1O)Cl	4222-charmaine_NON-mutagen
ONc1ccc(cc1)Cl	3141-charmaine_NON-mutagen
Nc1nc(Cl)nc(N)n1	2457-charmaine_NON-mutagen
NC1=N[C@@H](CS1)C(=O)O	573-charmaine_NON-mutagen
OC(=O)C[C@@H](C(=O)O)Cl	2000-charmaine_NON-mutagen
OC[P+](CO)(CO)CO	609-charmaine_NON-mutagen
OCP(CO)(CO)CO	387-charmaine_NON-mutagen
CSc1ccc(cc1)Cl	3935-charmaine_NON-mutagen
ClCc1ccc(cc1)Cl	193-charmaine_NON-mutagen
Nc1cc(ccc1Cl)Cl	4248-charmaine_NON-mutagen
Nc1cc(Cl)cc(Cl)c1	748-charmaine_NON-mutagen
Oc1cc(ccc1Cl)Cl	1748-charmaine_NON-mutagen
Oc1c(Cl)cccc1Cl	3713-charmaine_NON-mutagen
Oc1cc(Cl)cc(Cl)c1	3933-charmaine_NON-mutagen
Nc1nc(Cl)cc(Cl)n1	893-charmaine_NON-mutagen
Oc1nc(Cl)nc(Cl)n1	667-charmaine_NON-mutagen
ON1CN(CN(C1)Cl)Cl	244-charmaine_NON-mutagen
S=c1ssc2=NCCn12	124-charmaine_NON-mutagen
Clc1cccc(Cl)c1Cl	1084-charmaine_NON-mutagen
Clc1cc(Cl)cc(Cl)c1	3932-charmaine_NON-mutagen
Clc1ccc(c(c1)Cl)Cl	4151-charmaine_NON-mutagen
Clc1nc(Cl)nc(Cl)c1	141-charmaine_NON-mutagen
CCCCCCCCBr	454-charmaine_NON-mutagen
[O-][N+](=O)C(CO)(CO)Br	273-charmaine_NON-mutagen
ClCc1ccc(cc1)Br	2072-charmaine_NON-mutagen
ClCC(CCl)(CCl)CCl	292-charmaine_NON-mutagen
ICCc1ccccc1	4034-charmaine_NON-mutagen
N#CC(=C(C#N)C#N)C#N	1534-charmaine_NON-mutagen
N#Cc1cccc(C#N)c1	1811-charmaine_NON-mutagen
N#Cc1ccccc1C#N	1813-charmaine_NON-mutagen
c1ccc2ccccc2c1	15-charmaine_NON-mutagen
c1ccc2cnccc2c1	1524-charmaine_NON-mutagen
c1ccc2cnncc2c1	1526-charmaine_NON-mutagen
C=Cc1c(C=C)cccc1	603-charmaine_NON-mutagen
c1cnc2cnncc2c1	3067-charmaine_NON-mutagen
c1c2cnncc2cnc1	239-charmaine_NON-mutagen
C1CCc2c(C1)cccc2	1425-charmaine_NON-mutagen
C1[C@@H]2C=C[C@H]1[C@H]1[C@@H]2C=CC1	262-charmaine_NON-mutagen
Oc1ccc2c(c1)cc[nH]2	949-charmaine_NON-mutagen
N#C[C@H](c1ccccc1)O	1812-charmaine_NON-mutagen
Cc1ccc2c(c1)nn[nH]2	768-charmaine_NON-mutagen
Nc1nc2ccccc2[nH]1	2166-charmaine_NON-mutagen
C1CNCc2c1cccc2	1427-charmaine_NON-mutagen
N[C@@H]1C[C@H]1c1ccccc1	3168-charmaine_NON-mutagen
Oc1c2ccccc2n[nH]1	1985-charmaine_NON-mutagen
C[C@@H]1O[C@H]1c1ccccc1	1664-charmaine_NON-mutagen
OC/C=C/c1ccccc1	108-charmaine_NON-mutagen
C=CCc1ccc(cc1)O	3567-charmaine_NON-mutagen
Cc1nc2CCCc2cn1	846-charmaine_NON-mutagen
Cc1ccc(C)c(C)c1C	869-charmaine_NON-mutagen
Cc1cc(C)c(C)c(C)c1	2348-charmaine_NON-mutagen
Cc1cc(C)c(C)cc1C	963-charmaine_NON-mutagen
Oc1nc2ccccc2o1	2513-charmaine_NON-mutagen
On1nnc2c1cccc2	2355-charmaine_NON-mutagen
Nc1ncc2c(n1)nc[nH]2	981-charmaine_NON-mutagen
CC(=O)Nc1ccccc1	1316-charmaine_NON-mutagen
CNC(=O)c1ccccc1	4171-charmaine_NON-mutagen
CC(C)Nc1ccccc1	1021-charmaine_NON-mutagen
CN(C)Cc1ccccc1	484-charmaine_NON-mutagen
Oc1ncnc2c1cn[nH]2	194-charmaine_NON-mutagen
CC1=CC(=O)C(=CC1=O)C	1286-charmaine_NON-mutagen
CC1=CC(=O)C=C(C1=O)C	749-charmaine_NON-mutagen
Cc1cccc(C(=O)O)c1	762-charmaine_NON-mutagen
Cc1ccccc1C(=O)O	1082-charmaine_NON-mutagen
COC(=O)c1ccccc1	2283-charmaine_NON-mutagen
CC(=O)/C=C/c1ccco1	2482-charmaine_NON-mutagen
COc1ccc(C=O)cc1	2811-charmaine_NON-mutagen
NC(=O)c1ccc(cc1)N	3191-charmaine_NON-mutagen
Cc1ccc(C)c(O)c1C	134-charmaine_NON-mutagen
OCCCc1ccccc1	3966-charmaine_NON-mutagen
Cc1c(C)c(ccc1N)N	3666-charmaine_NON-mutagen
CC(C)(C(C)(C)C#N)C#N	4088-charmaine_NON-mutagen
NCc1cccc(CN)c1	1775-charmaine_NON-mutagen
NCc1ccc(CN)cc1	940-charmaine_NON-mutagen
CC1(C)[C@@H]2C(=CC[C@H]1C2)C	1723-charmaine_NON-mutagen
CC1(C)[C@H]2C[C@H](CC2)C1=C	228-charmaine_NON-mutagen
CC(=C)[C@@H]1CC=C(C)CC1	1826-charmaine_NON-mutagen
CC(=CCCC(=C)C=C)C	706-charmaine_NON-mutagen
ON(C=O)c1ccccc1	480-charmaine_NON-mutagen
NC(=O)c1ccccc1O	1080-charmaine_NON-mutagen
Cc1ccccc1[N+](=O)[O-]	3217-charmaine_NON-mutagen
CN(c1cnccc1)N=O	2190-charmaine_NON-mutagen
CCOc1ccccc1N	364-charmaine_NON-mutagen
C=CCN(CC=C)CC=C	4350-charmaine_NON-mutagen
Oc1ccc2c(c1)OCO2	799-charmaine_NON-mutagen
OC(=O)c1ccccc1O	2368-charmaine_NON-mutagen
COC1=CC(=O)C=CC1=O	3975-charmaine_NON-mutagen
Nc1ccccc1[N+](=O)[O-]	3209-charmaine_NON-mutagen
OC(=O)/C=C/c1c[nH]cn1	1883-charmaine_NON-mutagen
C[n+]1cccc(C(=O)O)c1	689-charmaine_NON-mutagen
COc1ccc(cc1)OC	2812-charmaine_NON-mutagen
OCCOc1ccccc1	4235-charmaine_NON-mutagen
CC1(C)CC(=CC(=O)C1)C	700-charmaine_NON-mutagen
C[C@]12CC[C@H](C[C@@H]2O1)C=C	364-charmaine_NON-mutagen
CC/C=C/CC/C=C/C=O	2615-charmaine_NON-mutagen
C1CC[C@H]2[C@H](C1)CCCC2	640-charmaine_NON-mutagen
[O-][N+](=C=Cc1ccco1)O	1894-charmaine_NON-mutagen
[O-][N+](=O)/C=C/c1ccco1	2483-charmaine_NON-mutagen
CC(C)[C@H]1CC[C@H](C)CC1	261-charmaine_NON-mutagen
CCCCCCCCC=C	465-charmaine_NON-mutagen
OC(=O)/C=C/C=C/C(=O)O	1506-charmaine_NON-mutagen
CCN1CCNC(=O)C1=O	559-charmaine_NON-mutagen
CC(C)(C)OC(=O)C(=C)C	2385-charmaine_NON-mutagen
CC(C)(C)COC(=O)C=C	586-charmaine_NON-mutagen
CC(C)COC(=O)C(=C)C	4201-charmaine_NON-mutagen
CC(C)CC(=O)OCC=C	1788-charmaine_NON-mutagen
CCCCCOC(=O)C=C	575-charmaine_NON-mutagen
CC(C)CC(=O)CC(C)C	2005-charmaine_NON-mutagen
CCCCCCCCCC	449-charmaine_NON-mutagen
CN(C)CCOC(=O)C=C	105-charmaine_NON-mutagen
CCCN(CCC)CCC	788-charmaine_NON-mutagen
NC(=O)CCCCC(=O)N	2755-charmaine_NON-mutagen
CCCC(CCC)C(=O)O	2754-charmaine_NON-mutagen
CCCC[C@H](CC)C(=O)O	3692-charmaine_NON-mutagen
CCCCCC(=O)OCC	339-charmaine_NON-mutagen
CCCCCCCC(=O)O	3118-charmaine_NON-mutagen
C[C@@H](CCN(C)C)N(C)C	2600-charmaine_NON-mutagen
CCCCN(CCCC)N	4346-charmaine_NON-mutagen
FC(c1ccccc1)(F)F	4393-charmaine_NON-mutagen
CC(C)(C)OOC(C)(C)C	3046-charmaine_NON-mutagen
CCC[C@H]([C@@H](CC)CO)O	3307-charmaine_NON-mutagen
NC(=O)N(CC(=O)O)N=O	3682-charmaine_NON-mutagen
N[C@@H](CCC(=O)O)C(=O)O	2086-charmaine_NON-mutagen
CNC(=O)N(C(=O)NC)O	146-charmaine_NON-mutagen
C[N+](C)(C)NCCC(=O)O	993-charmaine_NON-mutagen
OCCN(CCO)CCO	1993-charmaine_NON-mutagen
Cc1nc2ccccc2s1	916-charmaine_NON-mutagen
O[C@@H]([C@@H](C(=O)O)O)C(=O)O	3952-charmaine_NON-mutagen
Oc1nsc2c1cccc2	984-charmaine_NON-mutagen
N#Cc1ccc(CCl)cc1	192-charmaine_NON-mutagen
N#CCc1ccc(cc1)Cl	3078-charmaine_NON-mutagen
OC(=O)c1ccccc1Cl	1068-charmaine_NON-mutagen
OC(=O)c1ccc(cc1)Cl	2340-charmaine_NON-mutagen
OC(=O)c1cccc(Cl)c1	4256-charmaine_NON-mutagen
COc1ccc(CCl)cc1	3527-charmaine_NON-mutagen
OS(=O)(=O)c1ccccc1	3837-charmaine_NON-mutagen
C[C@H](C(=O)NCC(=O)O)S	3711-charmaine_NON-mutagen
CCSCC[C@@H](C(=O)O)N	423-charmaine_NON-mutagen
C/C(=C(\C(=O)O)/Cl)/C(=O)O	730-charmaine_NON-mutagen
CCOC(=O)CC(=O)CCl	543-charmaine_NON-mutagen
O=C(C(F)(F)F)C(F)(F)F	598-charmaine_NON-mutagen
CCOP(=O)(CC)OCC	630-charmaine_NON-mutagen
OC(C(F)(F)F)C(F)(F)F	142-charmaine_NON-mutagen
N#CC1=C(C#N)SCCS1	780-charmaine_NON-mutagen
OC(=O)CNCP(=O)(O)O	3541-charmaine_NON-mutagen
FC(C(F)(F)F)C(F)(F)F	32-charmaine_NON-mutagen
N#Cc1c(Cl)cccc1Cl	1817-charmaine_NON-mutagen
O=Cc1cccc(Cl)c1Cl	1085-charmaine_NON-mutagen
O=C(c1ccc(cc1)Cl)Cl	2339-charmaine_NON-mutagen
O=Cc1ccc(c(c1)Cl)Cl	4250-charmaine_NON-mutagen
O=Cc1c(Cl)cccc1Cl	4253-charmaine_NON-mutagen
O=Cc1ccc(Cl)cc1Cl	4259-charmaine_NON-mutagen
ClCc1ccc(CCl)cc1	189-charmaine_NON-mutagen
ClCc1c(CCl)cccc1	196-charmaine_NON-mutagen
ClCc1cccc(CCl)c1	1774-charmaine_NON-mutagen
Nc1cc(Cl)cc(Cl)c1O	133-charmaine_NON-mutagen
ONc1ccc(c(c1)Cl)Cl	478-charmaine_NON-mutagen
Oc1cc(c(O)cc1Cl)Cl	287-charmaine_NON-mutagen
OCP(CO)(CO)(CO)Cl	688-charmaine_NON-mutagen
Nc1cc(Cl)c(c(c1)Cl)Cl	3405-charmaine_NON-mutagen
Nc1c(Cl)cc(Cl)cc1Cl	3407-charmaine_NON-mutagen
Oc1c(Cl)cc(c(c1)Cl)Cl	1747-charmaine_NON-mutagen
Oc1cc(Cl)cc(Cl)c1Cl	3404-charmaine_NON-mutagen
Oc1c(Cl)cc(Cl)cc1Cl	3411-charmaine_NON-mutagen
Oc1c(Cl)c(Cl)c(cc1)Cl	3712-charmaine_NON-mutagen
O=C(CBr)c1ccccc1	3347-charmaine_NON-mutagen
FC(C(Cl)Cl)(C(F)(F)F)F	3969-charmaine_NON-mutagen
ClCCN(CCCl)CCCl	988-charmaine_NON-mutagen
SC(=N/C=C/N=C(S)S)S	554-charmaine_NON-mutagen
Clc1c(Cl)c(Cl)c(cc1)Cl	206-charmaine_NON-mutagen
Clc1c(Cl)cc(c(c1)Cl)Cl	2682-charmaine_NON-mutagen
ClC(=C(Cl)Cl)C(=C(Cl)Cl)Cl	789-charmaine_NON-mutagen
BrCc1c(CBr)cccc1	375-charmaine_NON-mutagen
BrCc1ccc(CBr)cc1	1776-charmaine_NON-mutagen
BrCc1cccc(CBr)c1	4363-charmaine_NON-mutagen
N#CCC[C@](CBr)(C#N)Br	833-charmaine_NON-mutagen
Oc1c(Br)cc(Br)cc1Br	2082-charmaine_NON-mutagen
Cc1cccc2ccccc12	389-charmaine_NON-mutagen
Cc1cc2ccccc2cc1	3295-charmaine_NON-mutagen
Oc1cc2ccccc2cc1	1115-charmaine_NON-mutagen
Oc1cccc2ccccc12	2263-charmaine_NON-mutagen
Cc1nc2ccccc2nc1	2645-charmaine_NON-mutagen
Nc1ccnc2ccccc12	2999-charmaine_NON-mutagen
Nc1ccc2ncccc2c1	3068-charmaine_NON-mutagen
[O-][n+]1cccc2ccccc12	752-charmaine_NON-mutagen
Oc1ccnc2ccccc12	2998-charmaine_NON-mutagen
Oc1ncnc2ccccc12	1282-charmaine_NON-mutagen
[O-][n+]1cc2ccccc2cn1	3066-charmaine_NON-mutagen
C/C(=C/c1ccccc1)/C=O	111-charmaine_NON-mutagen
O=C1c2c(cccc2)C(=O)N1	3160-charmaine_NON-mutagen
[O-][n+]1cc2ccncc2cn1	1525-charmaine_NON-mutagen
[O-][n+]1cc2ncccc2cn1	3065-charmaine_NON-mutagen
Fc1cc2ccccc2nc1	1735-charmaine_NON-mutagen
O=C1c2c(cccc2)C(=O)O1	3435-charmaine_NON-mutagen
N#Cc1ccc(cc1)[N+](=O)[O-]	295-charmaine_NON-mutagen
N#Cc1ccccc1[N+](=O)[O-]	3525-charmaine_NON-mutagen
O=C1CCc2c(O1)cccc2	2748-charmaine_NON-mutagen
OC(=O)/C=C/c1ccccc1	1879-charmaine_NON-mutagen
CC(=O)C(=O)c1ccccc1	3348-charmaine_NON-mutagen
C/C=C/c1ccc(cc1)OC	2810-charmaine_NON-mutagen
COc1ccc(CC=C)cc1	2813-charmaine_NON-mutagen
CC(C)(C)c1ccc(C)cc1	742-charmaine_NON-mutagen
CC(=O)N=C1C=CC(=O)C=C1	614-charmaine_NON-mutagen
CC(=O)Nc1cc(C)ccc1	1324-charmaine_NON-mutagen
CCN(CC)c1ccccc1	1028-charmaine_NON-mutagen
C[C@@H](Cc1ccccc1)NC	2697-charmaine_NON-mutagen
